path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_264.05.wav,Dark-eyed Junco,Junco hyemalis,3,4,0.4510553181171417
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_268.95.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.5318553447723389
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_277.15.wav,Dark-eyed Junco,Junco hyemalis,0,2,0.5088164806365967
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_279.65.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9333309531211853
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_288.25.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.5695299506187439
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_29.950000000000003.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.5746732354164124
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_297.05.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.7583366632461548
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_3.25.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9719822406768799
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_34.35.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9583343267440796
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_41.550000000000004.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.734539270401001
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_46.35.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9639889597892761
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_50.25.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9972091317176819
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_53.85.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9916381239891052
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_61.650000000000006.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9855949878692627
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_65.45.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9031553268432617
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_69.45.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9856167435646057
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_73.75.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9858254790306091
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_8.45.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.686704695224762
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_80.85000000000001.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9574378728866577
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_84.05.wav,Dark-eyed Junco,Junco hyemalis,3,6,0.8982110619544983
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_91.35000000000001.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9364857077598572
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_96.85000000000001.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.6432090997695923
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_0.wav,Pacific Wren,Troglodytes pacificus,3,5,0.7774280905723572
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_105.15.wav,American Robin,Turdus migratorius,0,3,0.8537824153900146
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_109.55.wav,American Robin,Turdus migratorius,0,3,0.8327235579490662
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_114.05.wav,Black-capped Chickadee,Poecile atricapillus,3,6,0.7407743334770203
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_123.35.wav,American Robin,Turdus migratorius,3,6,0.4197283089160919
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_130.85.wav,American Robin,Turdus migratorius,0,3,0.7049821615219116
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_134.15.wav,American Robin,Turdus migratorius,0,3,0.7812466621398926
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_138.35.wav,American Robin,Turdus migratorius,0,3,0.5936553478240967
