path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_165.25.wav,House Finch,Haemorhous mexicanus,3,5,0.9473696947097778
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_174.35.wav,Verdin,Auriparus flaviceps,3,4,0.39941495656967163
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_178.85.wav,Verdin,Auriparus flaviceps,3,5,0.4790816605091095
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_18.55.wav,Verdin,Auriparus flaviceps,0,3,0.958134114742279
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_184.75.wav,Verdin,Auriparus flaviceps,3,5,0.5385250449180603
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_196.95000000000002.wav,Verdin,Auriparus flaviceps,0,1,0.5471172332763672
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_198.85.wav,Verdin,Auriparus flaviceps,0,3,0.4492613673210144
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_206.85.wav,Verdin,Auriparus flaviceps,0,1,0.43657833337783813
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_219.85.wav,Verdin,Auriparus flaviceps,3,5,0.2747354209423065
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_231.55.wav,Abert's Towhee,Melozone aberti,0,3,0.36254650354385376
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_235.85.wav,Verdin,Auriparus flaviceps,3,5,0.4758610427379608
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_241.25.wav,Verdin,Auriparus flaviceps,0,2,0.639957070350647
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_273.65.wav,Verdin,Auriparus flaviceps,0,3,0.32327699661254883
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_280.55.wav,Verdin,Auriparus flaviceps,3,5,0.5266717672348022
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_298.45.wav,Verdin,Auriparus flaviceps,3,5,0.5453513264656067
