path,mean_dB
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_105.25.wav,97.42017482775229
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_109.95.wav,98.9320532476815
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_11.850000000000003.wav,94.30260829691932
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_115.95.wav,95.40857062733743
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_118.95.wav,96.51315424007676
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_123.25.wav,97.67611900697507
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_129.65.wav,94.23951448963041
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_133.25.wav,99.40522051377057
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_14.350000000000001.wav,97.70290774608938
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_140.25.wav,98.77351038438782
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_146.75.wav,91.63400761177857
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_148.55.wav,99.82030183765004
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_156.95000000000002.wav,89.05539208777384
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_158.85.wav,96.5188649835623
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_164.75.wav,97.64481539997071
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_172.05.wav,87.87529338253906
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_173.95.wav,98.0240388138285
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_182.05.wav,92.78396911949709
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_185.45.wav,94.27477170993956
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_190.75.wav,89.11887017532091
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_193.35.wav,93.16492116869117
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_199.25.wav,94.87958607789788
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_20.750000000000004.wav,96.614643937608
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_207.15.wav,93.1045694759241
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_210.75.wav,95.34191612725522
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_216.15.wav,92.67306252091223
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_219.15.wav,97.1897827142997
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_227.15.wav,97.28821029145494
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_232.15.wav,93.76640862838843
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_234.65.wav,94.47564000745446
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_240.55.wav,96.5235287460147
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_246.35.wav,90.25732219993913
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_248.35.wav,95.58273403769132
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_255.75.wav,94.70195319115328
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_26.250000000000004.wav,97.17244052853061
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_260.75.wav,92.0534020918852
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_264.35.wav,93.8732480484959
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_268.65.wav,94.59119933453555
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_274.15.wav,93.59749538592406
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_278.85.wav,94.41208646047401
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_284.75.wav,92.39109205714097
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_288.25.wav,94.76664925893355
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_293.25.wav,96.08679438080382
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_32.050000000000004.wav,90.86023411800576
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_34.15.wav,98.66755393645057
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_40.550000000000004.wav,94.75575808260884
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_43.45.wav,96.72702285056641
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_5.150000000000002.wav,98.31265972151283
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_50.35.wav,96.85831781937723
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_55.550000000000004.wav,96.42994191900492
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_59.95.wav,98.29261692959047
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_66.05.wav,97.13349625614921
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_71.25.wav,90.34588414791114
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_73.25.wav,99.67372743576001
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_81.75.wav,97.16140543793733
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_86.65.wav,94.65148919470792
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_89.05.wav,100.02778268921675
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_2021-07-01_06.22.55_-_SLC_05\20210502_063000_96.65.wav,94.796503335736
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_0.wav,120.78203317441762
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_100.25.wav,125.6591732732296
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_105.95.wav,117.9872414592975
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_108.25.wav,121.59158149107628
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_13.25.wav,129.7422890838812
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_18.25.wav,131.4037317071126
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_27.150000000000002.wav,123.3178289246537
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_3.25.wav,126.2402438446756
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_31.550000000000004.wav,127.21308505415918
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_37.050000000000004.wav,106.32684739480858
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_39.550000000000004.wav,124.01249637142065
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_44.65.wav,119.76829900201241
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_49.75.wav,124.40297122573674
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_56.75.wav,121.11508655866218
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_60.650000000000006.wav,121.58525707528582
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_67.05.wav,111.8721222718527
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_70.05.wav,121.02093923170833
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_73.95.wav,128.16558782522273
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_8.35.wav,115.82895082685783
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_81.15.wav,111.78986899842283
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_83.25.wav,130.32542534080613
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_88.25.wav,130.75952225762396
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210423_101306_95.05.wav,125.76778953981318
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_0.wav,99.90847252590598
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_10.450000000000003.wav,94.51984888467622
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_100.15.wav,99.08230002059538
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_106.65.wav,92.25424002098417
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_109.45.wav,97.48787311398117
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_117.05.wav,93.55294357372462
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_119.55.wav,95.30920378144461
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_124.45.wav,95.66947167740148
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_128.65.wav,96.22573806773852
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_134.65.wav,96.64957097631988
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_14.25.wav,94.17779850912747
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_142.05.wav,89.90343920257031
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_144.55.wav,92.0762398731485
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_148.65.wav,93.41749981956276
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_153.95.wav,92.98658447826875
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_159.15.wav,94.63575551068212
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_166.75.wav,90.89560722959247
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_168.85.wav,94.00948333366587
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_174.65.wav,94.5073389973719
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_181.05.wav,88.82673287744558
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_183.45.wav,94.22423436397743
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_189.25.wav,97.16110981742514
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_19.05.wav,95.79653610338393
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_196.25.wav,96.14343092624624
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_201.55.wav,95.20431034774217
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_206.95000000000002.wav,92.75891736356695
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_210.05.wav,92.96153270061374
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_214.05.wav,95.95339530394722
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_221.85.wav,91.93177140526657
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_226.25.wav,93.22211510347421
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_232.15.wav,93.85699724920563
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_236.75.wav,92.45152976912489
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_238.85.wav,94.95681453449369
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_24.150000000000002.wav,97.1193663273429
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_243.25.wav,98.39668895245867
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_252.05.wav,92.37594922156677
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_255.65.wav,94.57744775610558
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_259.45.wav,97.96339988316838
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_263.25.wav,100.70571845172853
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_268.25.wav,101.16672971293443
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_277.05.wav,89.32890790753146
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_278.85.wav,94.65450992957572
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_283.65.wav,96.57458015114331
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_291.55.wav,89.3887249583356
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_293.95.wav,93.62985846013528
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_298.95.wav,96.72958811581461
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_31.650000000000002.wav,97.19793950996002
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_37.050000000000004.wav,91.69163928458873
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_39.65.wav,95.09196059057672
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_46.75.wav,88.18596000707214
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_48.55.wav,92.90169663060725
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_5.250000000000002.wav,97.92283499146319
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_53.45.wav,96.64617624534203
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_61.050000000000004.wav,97.405366193457
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_66.45.wav,93.88114215205078
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_69.15.wav,94.6685961231011
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_74.75.wav,96.62365919907555
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_82.05.wav,86.59395877249369
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_83.25.wav,95.14553439873764
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_89.05.wav,98.38295143962023
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210424_093000_95.55.wav,98.40293924880494
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_0.wav,94.85401187791084
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_10.150000000000002.wav,90.93600039536742
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_100.75.wav,102.28506656762066
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_107.05.wav,87.84249501795136
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_110.15.wav,91.2311036528854
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_114.45.wav,92.64427774051059
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_119.45.wav,94.29471656653723
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_124.95.wav,106.65620979108613
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_130.95.wav,96.44522827486149
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_137.15.wav,81.35332965426777
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_138.25.wav,89.56056554739706
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_14.350000000000001.wav,94.56779991119211
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_144.25.wav,92.92094795259275
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_151.55.wav,89.67886908769627
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_155.15.wav,93.41304018549324
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_159.35.wav,90.8893632810778
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_163.85.wav,94.30110039245154
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_170.45.wav,96.8445970682675
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_177.05.wav,82.90315215049674
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_178.25.wav,95.10974968376782
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_184.95.wav,98.09161353655486
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_191.65.wav,102.5223911233228
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_197.05.wav,88.41388961386453
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_199.35.wav,95.97133962511087
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_20.750000000000004.wav,95.54839941244215
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_204.45.wav,112.75345351924572
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_211.75.wav,91.8315909367343
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_215.75.wav,90.59219575702545
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_219.65.wav,90.11894091269696
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_223.45.wav,98.42786657253012
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_231.15.wav,90.68700436395963
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_234.25.wav,100.04609924759056
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_242.15.wav,86.25379057050122
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_244.45.wav,90.74833664826173
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_249.95.wav,99.63044477391459
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_256.35.wav,88.92223258431808
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_258.75.wav,93.4537998861477
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_26.450000000000003.wav,83.44576560567432
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_263.35.wav,99.17386461205176
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_270.75.wav,90.78340512732674
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_276.25.wav,87.73988007657327
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_28.25.wav,91.44730980539714
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_280.55.wav,86.65991838037858
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_284.25.wav,97.45730488606208
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_291.85.wav,90.15089718370598
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_297.15.wav,86.73525622599956
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_299.35.wav,96.93169557901655
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_35.45.wav,94.86766733713787
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_38.65.wav,91.77998955768216
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_43.25.wav,91.65428814626092
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_48.65.wav,100.01966036318836
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_53.65.wav,95.04386023762693
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_6.5500000000000025.wav,88.15149205949574
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_61.550000000000004.wav,91.34517917291345
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_66.95.wav,87.42840661759132
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_70.05.wav,97.6439385300811
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_76.45.wav,90.88508756190934
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_81.45.wav,91.86881467553508
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_86.85000000000001.wav,91.89270295072791
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_91.15.wav,95.74132191398202
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210425_090000_96.65.wav,97.67841105655182
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_0.wav,102.6174017637147
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_104.15.wav,104.10339285186011
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_111.05.wav,101.87674085403826
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_113.75.wav,101.07226992412897
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_118.25.wav,103.4025763485148
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_126.55.wav,101.598363807085
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_130.85.wav,102.27282698030375
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_136.85.wav,95.05656110173847
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_138.25.wav,106.8931478315114
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_146.75.wav,96.19673310812124
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_148.25.wav,104.44046207149722
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_15.250000000000002.wav,101.18645777621248
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_156.75.wav,100.49315750571967
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_161.65.wav,97.43127540352789
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_164.75.wav,102.18496986522132
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_171.35.wav,100.02406589385993
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_176.85.wav,97.56772529799798
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_179.75.wav,99.499281175372
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_184.85.wav,103.11796845288256
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_189.55.wav,97.03016938252401
D:/uwin_sounds/split_audio\SCUT\Austin_Green_-_SLC_01\20210426_083000_19.35.wav,104.73859961640733
