path,mean_dB
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_204.25.wav,92.5489984
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_211.75.wav,88.04814862
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_214.15.wav,92.96319058
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_222.05.wav,81.54430356
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_223.25.wav,92.99686939
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_228.35.wav,96.81154923
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_233.25.wav,105.3452241
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_242.05.wav,97.24828268
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_247.15.wav,89.46410008
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_248.75.wav,94.6078469
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_255.85.wav,92.74636523
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_26.250000000000004.wav,83.17790703
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_261.35.wav,88.3498676
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_265.15.wav,91.88800509
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_271.25.wav,90.39508437
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_274.15.wav,92.37136607
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_28.25.wav,89.7653601
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_280.65.wav,91.17255026
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_283.55.wav,95.31618947
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_288.55.wav,101.358114
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_293.55.wav,103.7751508
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_33.55.wav,91.55795296
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_38.25.wav,100.3785661
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_43.85.wav,106.9739393
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_52.150000000000006.wav,95.43200065
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_56.550000000000004.wav,92.00241218
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_59.45.wav,92.06775811
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_63.25.wav,100.7561113
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_68.25.wav,108.3007671
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_7.150000000000004.wav,86.63553038
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_77.05.wav,95.61147968
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_82.15.wav,91.44051714
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_86.05.wav,87.0750456
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_90.25.wav,90.63636723
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_110100_94.85.wav,92.60652565
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_0.wav,98.33793351
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_15.350000000000001.wav,97.79908636
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_19.25.wav,102.3450287
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_23.25.wav,108.7197688
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_30.750000000000004.wav,105.6368748
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_36.25.wav,102.2881039
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_40.15.wav,102.3295758
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_44.15.wav,107.9904068
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_5.750000000000002.wav,94.70492261
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_51.85.wav,96.09446621
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_55.35.wav,96.82446285
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210416_153100_8.65.wav,97.25645644
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_0.wav,101.3416984
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_101.95.wav,100.4322814
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_103.75.wav,105.2239445
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_110.05.wav,102.1113257
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_113.25.wav,104.1404408
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_118.85.wav,103.711995
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_124.15.wav,105.7970819
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_131.35.wav,101.4844991
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_134.05.wav,105.2556089
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_141.55.wav,103.734833
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_147.05.wav,88.93739208
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_15.750000000000002.wav,104.7339795
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_151.15.wav,91.89065611
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_155.05.wav,95.6216021
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_161.35.wav,90.05187584
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_164.55.wav,95.26729878
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_171.95000000000002.wav,93.88508699
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_175.15.wav,95.34284831
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_181.15.wav,95.90806133
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_183.25.wav,103.8500939
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_191.95000000000002.wav,94.63786797
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_197.05.wav,89.57952772
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_20.05.wav,104.255999
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_201.25.wav,85.94324523
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_203.75.wav,91.3961483
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_209.35.wav,91.15566938
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_213.25.wav,98.01125049
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_218.25.wav,105.2185846
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_226.45.wav,100.2331391
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_228.95.wav,106.6092841
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_234.15.wav,107.0134413
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_239.65.wav,103.3907217
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_246.35.wav,100.4039996
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_251.65.wav,97.9662004
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_254.65.wav,98.77405582
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_258.35.wav,106.4260778
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_26.550000000000004.wav,92.5072528
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_266.75.wav,97.74836872
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_271.55.wav,89.41007144
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_274.15.wav,96.07712652
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_278.25.wav,104.9866225
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_28.25.wav,100.3386522
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_283.35.wav,108.4902461
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_292.15.wav,97.63500337
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_297.15.wav,86.71139827
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_299.55.wav,95.80095395
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_35.15.wav,97.97434071
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_38.65.wav,100.9077297
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_4.450000000000001.wav,103.4608738
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_47.150000000000006.wav,92.24814001
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_48.65.wav,100.1520395
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_55.45.wav,94.864383
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_58.25.wav,97.75439606
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_63.55.wav,101.5298283
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_68.25.wav,106.6837978
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_75.55.wav,104.535107
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_8.45.wav,106.7956612
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_80.75.wav,101.9034527
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_84.15.wav,101.87856
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_88.25.wav,105.2364093
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210417_150100_93.25.wav,110.6594797
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_0.wav,87.87646139
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_107.05.wav,97.35398361
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_109.85.wav,105.8530229
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_117.15.wav,103.2621177
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_121.25.wav,99.66736968
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_126.65.wav,94.32933873
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_13.45.wav,88.6844254
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_131.95000000000002.wav,88.02736557
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_133.85.wav,92.42277636
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_141.45.wav,89.63317665
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_145.15.wav,88.64309536
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_150.35.wav,89.27534598
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_155.85.wav,89.52514415
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_161.15.wav,88.67453335
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_164.15.wav,90.22274826
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_168.25.wav,95.49554907
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_174.05.wav,102.6082961
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_182.15.wav,101.4316485
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_186.65.wav,97.49299079
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_189.95.wav,97.52737026
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_194.65.wav,97.4242041
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_198.35.wav,106.0554031
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_20.450000000000003.wav,87.04189448
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_206.15.wav,99.67487683
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_210.25.wav,97.23346688
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_214.65.wav,96.60081938
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_218.35.wav,94.65305155
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_223.25.wav,110.3740458
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_232.15.wav,104.5676342
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_236.65.wav,103.4873935
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_24.950000000000003.wav,89.22038201
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_241.95000000000002.wav,99.75672564
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_247.15.wav,97.21005867
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_251.35.wav,85.45479199
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_253.65.wav,96.21364294
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_258.25.wav,96.94879006
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_264.75.wav,97.74198562
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_270.55.wav,96.579196
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_273.65.wav,99.79214095
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_278.85.wav,104.2745882
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_287.15.wav,100.6500131
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_290.65.wav,96.32548532
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_293.45.wav,108.5536253
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_3.35.wav,87.39576388
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_31.750000000000004.wav,88.89636121
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_36.75.wav,88.36911467
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_40.25.wav,88.59348579
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_43.25.wav,97.72082208
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_48.25.wav,106.3767524
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_56.75.wav,97.44117442
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_60.95.wav,94.45431293
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_64.75.wav,93.63404356
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_68.25.wav,98.95643539
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_73.45.wav,107.0180782
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_8.45.wav,87.21806805
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_81.65.wav,97.63789542
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_85.95.wav,91.32816907
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_89.95.wav,89.0397916
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_93.25.wav,94.96403782
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210418_143100_98.25.wav,103.8560488
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_0.wav,101.4315768
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_101.25.wav,90.92925356
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_105.95.wav,88.52097918
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_109.75.wav,88.156874
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_115.45.wav,87.9070219
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_12.050000000000004.wav,97.83445049
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_120.25.wav,88.39993939
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_125.45.wav,85.38550938
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_128.35.wav,87.83979907
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_133.85.wav,87.26610227
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_138.25.wav,89.59991963
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_145.95.wav,82.82812157
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_148.25.wav,91.74600396
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_15.950000000000003.wav,94.51459114
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_156.65.wav,87.55726277
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_160.05.wav,92.03673437
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_163.35.wav,108.1629798
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_170.85.wav,110.722912
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_177.15.wav,93.96424267
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_180.25.wav,102.3661883
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_187.15.wav,95.24985934
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_190.15.wav,90.70887718
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_193.45.wav,90.41301635
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_198.35.wav,90.02145814
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_204.25.wav,89.61466552
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_208.55.wav,94.97996832
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_21.550000000000004.wav,92.26104983
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_213.25.wav,104.8323929
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_220.45.wav,112.1005084
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_225.65.wav,114.0854115
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_229.65.wav,108.6221044
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_236.55.wav,103.8397734
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_242.05.wav,95.82120112
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_247.05.wav,89.79412709
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_250.25.wav,88.67661799
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_253.75.wav,91.39937869
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_258.25.wav,99.86056267
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_26.150000000000002.wav,94.80473998
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_263.25.wav,103.7217517
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_271.85.wav,91.20983682
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_277.05.wav,87.72501716
D:/uwin_sounds/split_audio\JAMS\Adam_Rohnke_-_JAMS_GRN_FF35\20210419_140100_280.45.wav,88.93895583
