path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210421_052500_90.85000000000001\20210421_052500_90.85000000000001.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.9934551119804382
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210421_052500_96.95\20210421_052500_96.95.wav,Lucy's Warbler,Leiothlypis luciae,0,2,0.9307363033294678
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210421_052500_99.15\20210421_052500_99.15.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9885552525520325
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210421_052500_99.15\20210421_052500_99.15.wav,Abert's Towhee,Melozone aberti,3,6,0.8755244612693787
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_0\20210422_052500_0.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.6538463830947876
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_0\20210422_052500_0.wav,Dark-eyed Junco,Junco hyemalis,3,4,0.4251145124435425
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_100.85000000000001\20210422_052500_100.85000000000001.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.7580389976501465
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_105.25\20210422_052500_105.25.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.6109486818313599
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_109.15\20210422_052500_109.15.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.6469400525093079
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_114.45\20210422_052500_114.45.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.8698321580886841
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_119.35\20210422_052500_119.35.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9635823965072632
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210422_052500_119.35\20210422_052500_119.35.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.6440272331237793
